Area,Latitude,Longitude,Date,Crime_Type
Banjara Hills,17.398840248146843,78.43875172544598,2023-04-04 13:06:00,Ganja Smuggling
Chintal,17.479481439054567,78.45373038360748,2023-12-07 11:11:00,Auto Theft
Miyapur,17.513224060321203,78.36351541933452,2023-10-03 01:34:00,Robbery
Kukatpally,17.50531121747758,78.39130841077515,2023-03-29 03:53:00,Burglary
Banjara Hills,17.401889804374687,78.43327714307556,2023-05-17 21:28:00,Theft
Miyapur,17.487708468009064,78.35544955398137,2023-01-27 02:46:00,Burglary
Miyapur,17.495097185336153,78.3700097958347,2023-03-04 05:48:00,Assault
Miyapur,17.488140602238335,78.34069830202007,2023-05-05 21:08:00,Kidnapping
Chintal,17.494059605521414,78.44828428192628,2023-12-13 23:38:00,Auto Theft
Chintal,17.48333294516409,78.44440237863884,2023-11-05 22:21:00,Auto Theft
Kukatpally,17.495887849058608,78.38891562514155,2023-01-11 08:47:00,Robbery
Chintal,17.473989255415486,78.43991551749103,2023-12-18 21:00:00,Theft
Ameerpet,17.434412382088066,78.43908572562462,2023-10-27 00:01:00,Auto Theft
Miyapur,17.497280923273774,78.37920839274307,2023-05-13 08:28:00,Assault
Kukatpally,17.495162792926386,78.40417609741941,2023-07-07 04:45:00,Kidnapping
Kukatpally,17.512322111572058,78.4100299362466,2023-06-19 21:16:00,Auto Theft
Miyapur,17.503024725454395,78.36362427502462,2023-04-21 08:57:00,Theft
Ameerpet,17.426547635793998,78.4355659588888,2023-05-11 14:04:00,Assault
Chintal,17.492682752280363,78.4430571108897,2023-01-29 05:33:00,Auto Theft
Kukatpally,17.479662624178253,78.38003592548822,2023-09-01 08:17:00,Kidnapping
Chintal,17.486508752086124,78.44904134040053,2023-12-19 17:14:00,Auto Theft
Ameerpet,17.439635669332926,78.4612151136348,2023-12-14 05:58:00,Robbery
Kukatpally,17.510128290976628,78.4146219421715,2023-04-07 21:59:00,Robbery
Miyapur,17.48922535193546,78.36897548021952,2023-06-30 17:07:00,Assault
Banjara Hills,17.40167971766664,78.45835675711272,2023-05-08 03:08:00,Ganja Smuggling
Banjara Hills,17.412875863516238,78.44396696734384,2023-12-01 08:28:00,Ganja Smuggling
Ameerpet,17.431581831375713,78.44087542816969,2023-09-04 19:40:00,Kidnapping
Banjara Hills,17.4254540234016,78.4456802354926,2023-11-13 09:12:00,Robbery
Kukatpally,17.503011067539635,78.42045327800719,2023-07-19 20:13:00,Burglary
Banjara Hills,17.415516920173904,78.44093608617534,2023-03-14 17:26:00,Burglary
Miyapur,17.482996821901686,78.35933258622268,2023-05-28 07:39:00,Kidnapping
Banjara Hills,17.4186016413846,78.44929039780097,2023-09-14 07:50:00,Ganja Smuggling
Banjara Hills,17.406064495303944,78.43330356358759,2023-01-28 10:33:00,Assault
Banjara Hills,17.41583471761741,78.4578695389658,2023-01-27 23:57:00,Robbery
Ameerpet,17.443365593133958,78.4282642161757,2023-08-26 20:53:00,Robbery
Chintal,17.48177294549348,78.43242167485967,2023-06-12 10:21:00,Auto Theft
Miyapur,17.49574134180015,78.36529307386184,2023-10-18 09:04:00,Ganja Smuggling
Ameerpet,17.4417400989193,78.46254694570754,2023-06-10 10:42:00,Auto Theft
Banjara Hills,17.42340370683178,78.43120041721765,2023-12-26 23:04:00,Kidnapping
Kukatpally,17.498130021294493,78.40286563015864,2023-11-02 05:28:00,Auto Theft
Ameerpet,17.437924319449703,78.44672768277141,2023-07-27 23:36:00,Kidnapping
Ameerpet,17.44021684018267,78.44933585545763,2023-11-28 11:12:00,Assault
Miyapur,17.49866569306171,78.35796474077293,2023-01-03 22:58:00,Assault
Chintal,17.496626023140298,78.45728627866731,2023-04-28 06:59:00,Theft
Banjara Hills,17.413778443261414,78.42430031848383,2023-03-28 04:38:00,Ganja Smuggling
Banjara Hills,17.437088123057404,78.43129279228468,2023-05-25 16:25:00,Auto Theft
Ameerpet,17.427760329557508,78.44143684136422,2023-06-05 09:26:00,Ganja Smuggling
Ameerpet,17.437042400308382,78.45864585604541,2023-08-23 05:06:00,Ganja Smuggling
Kukatpally,17.508565226597387,78.40161066990032,2023-01-16 11:59:00,Burglary
Miyapur,17.48884518779558,78.35636454327921,2023-11-16 12:28:00,Auto Theft
Chintal,17.468336992340024,78.44795187685243,2023-03-25 12:07:00,Auto Theft
Chintal,17.49565962369462,78.4252693881483,2023-10-14 09:25:00,Theft
Ameerpet,17.451736655802424,78.46007505520512,2023-07-26 23:45:00,Theft
Banjara Hills,17.42444700008269,78.44179825988527,2023-06-07 14:52:00,Auto Theft
Miyapur,17.51026977125549,78.34877180827084,2023-10-30 08:35:00,Auto Theft
Ameerpet,17.439401040614506,78.4426489872538,2023-03-04 04:47:00,Auto Theft
Miyapur,17.49723045817486,78.35659898358507,2023-10-22 22:21:00,Robbery
Miyapur,17.483804756049153,78.35972533395567,2023-12-13 03:28:00,Theft
Ameerpet,17.439955184433273,78.4435467748166,2023-09-23 11:54:00,Kidnapping
Banjara Hills,17.408025132288643,78.4409485374681,2023-12-07 13:43:00,Theft
Kukatpally,17.49801249923691,78.39222101664882,2023-07-25 16:21:00,Assault
Miyapur,17.485641925864936,78.36560514574197,2023-10-27 19:00:00,Auto Theft
Kukatpally,17.486555904855447,78.39322217214192,2023-03-10 05:16:00,Theft
Chintal,17.487355624114283,78.43819889974537,2023-11-21 18:40:00,Theft
Chintal,17.48222405640707,78.46016213314043,2023-08-18 01:50:00,Auto Theft
Kukatpally,17.490530196284933,78.38859983357926,2023-02-08 10:32:00,Robbery
Banjara Hills,17.414321454086625,78.43989582827686,2023-09-14 05:40:00,Auto Theft
Chintal,17.49172559977933,78.44270120874423,2023-07-20 21:30:00,Ganja Smuggling
Kukatpally,17.505555949081984,78.4027428931548,2023-05-19 13:38:00,Theft
Miyapur,17.485388347011,78.35335654095067,2023-08-01 00:57:00,Auto Theft
Kukatpally,17.50910968457905,78.40719135914397,2023-06-14 12:49:00,Auto Theft
Kukatpally,17.508104516715626,78.3981111720398,2023-07-15 05:37:00,Assault
Ameerpet,17.440558979758773,78.45093456265796,2023-01-17 21:00:00,Theft
Kukatpally,17.495762773743998,78.37858684551007,2023-05-30 08:38:00,Theft
Chintal,17.49840448900791,78.44407135772833,2023-07-17 05:09:00,Auto Theft
Miyapur,17.490111793651778,78.35308637870669,2023-09-10 01:42:00,Auto Theft
Kukatpally,17.485234753278682,78.40676965477232,2023-02-24 06:01:00,Burglary
Banjara Hills,17.40294350360393,78.43280500423609,2023-01-15 03:38:00,Theft
Chintal,17.498730803993407,78.44750934980513,2023-02-08 05:41:00,Ganja Smuggling
Kukatpally,17.493382142629866,78.40567907080239,2023-12-21 22:12:00,Burglary
Banjara Hills,17.404147698945632,78.43620867628512,2023-09-18 17:36:00,Theft
Chintal,17.498208737725243,78.4469755081281,2023-05-17 17:08:00,Theft
Ameerpet,17.441812106399166,78.46007361219338,2023-11-17 14:33:00,Kidnapping
Chintal,17.505855739723827,78.4574582576553,2023-07-07 04:50:00,Theft
Chintal,17.498076353199917,78.4239646072688,2023-10-15 11:21:00,Ganja Smuggling
Miyapur,17.49611636693094,78.36932055091559,2023-04-12 18:55:00,Burglary
Chintal,17.503420027369827,78.4401605137815,2023-05-10 20:22:00,Auto Theft
Banjara Hills,17.41597656797694,78.4388655376163,2023-11-23 20:43:00,Assault
Ameerpet,17.42834002130444,78.44767924836057,2023-09-19 00:25:00,Theft
Ameerpet,17.43082016724267,78.44466216260612,2023-05-25 17:28:00,Theft
Kukatpally,17.498507798575062,78.41227533066927,2023-09-06 00:18:00,Kidnapping
Chintal,17.47322625032925,78.4535854509379,2023-06-30 10:06:00,Theft
Banjara Hills,17.40839736945309,78.43692464862343,2023-01-02 07:43:00,Theft
Ameerpet,17.43476393443466,78.44991244047685,2023-09-08 17:43:00,Robbery
Kukatpally,17.490307146520642,78.38991916410846,2023-02-17 10:29:00,Assault
Miyapur,17.49776262731487,78.36898820852275,2023-10-12 22:19:00,Robbery
Ameerpet,17.44539907746854,78.44519557191173,2023-10-06 01:39:00,Auto Theft
Banjara Hills,17.41522963163617,78.41756745478388,2023-02-08 15:19:00,Kidnapping
Ameerpet,17.41908028543351,78.44642187215102,2023-11-10 16:57:00,Theft
Chintal,17.488516470829484,78.45140218525255,2023-10-14 04:56:00,Auto Theft
Chintal,17.478679407279607,78.45815262070504,2023-03-15 17:32:00,Ganja Smuggling
Kukatpally,17.49131085598891,78.390184227494,2023-03-07 01:35:00,Assault
Miyapur,17.50900788695363,78.35057173625448,2023-06-30 21:55:00,Auto Theft
Ameerpet,17.434089977818555,78.42913779318407,2023-01-28 23:16:00,Assault
Ameerpet,17.433285170403096,78.44731120836282,2023-06-11 17:12:00,Auto Theft
Banjara Hills,17.405929347174702,78.42555435080008,2023-06-01 10:51:00,Auto Theft
Banjara Hills,17.440264974891242,78.44740941193578,2023-11-10 03:00:00,Auto Theft
Banjara Hills,17.41434387629008,78.43507992106468,2023-01-31 07:35:00,Burglary
Ameerpet,17.437043571466663,78.44840841482137,2023-03-10 15:14:00,Auto Theft
Kukatpally,17.499732541761933,78.39931098476502,2023-04-22 19:59:00,Burglary
Banjara Hills,17.401713651941506,78.45986105437207,2023-03-05 19:37:00,Kidnapping
Banjara Hills,17.42338849566509,78.41310731064681,2023-03-17 04:53:00,Theft
Ameerpet,17.43793675284345,78.44666911217372,2023-01-14 22:58:00,Ganja Smuggling
Ameerpet,17.43997078134856,78.44808277450866,2023-09-20 20:02:00,Auto Theft
Chintal,17.476157521311478,78.4528191896102,2023-04-11 06:48:00,Theft
Banjara Hills,17.410830999095094,78.42898261417776,2023-04-13 15:38:00,Robbery
Chintal,17.46573220299028,78.45224111930371,2023-06-19 08:19:00,Auto Theft
Ameerpet,17.415163947540044,78.44733196197933,2023-11-08 19:44:00,Assault
Banjara Hills,17.40985237023909,78.43441239624491,2023-12-17 07:40:00,Auto Theft
Chintal,17.474099960049756,78.44927305751904,2023-12-28 03:49:00,Ganja Smuggling
Banjara Hills,17.39809189327457,78.43050389373734,2023-11-04 21:36:00,Assault
Ameerpet,17.458360051855223,78.46157426253801,2023-12-15 23:50:00,Assault
Miyapur,17.51435339136697,78.34823998964727,2023-03-31 17:30:00,Burglary
Kukatpally,17.488615424731485,78.3763013005694,2023-06-26 19:10:00,Burglary
Banjara Hills,17.405497291016882,78.45139383459548,2023-02-28 14:28:00,Ganja Smuggling
Banjara Hills,17.422613261347998,78.43380274423673,2023-11-26 07:20:00,Ganja Smuggling
Banjara Hills,17.408573317887633,78.4296297173721,2023-01-26 09:15:00,Burglary
Ameerpet,17.450846737841356,78.43204576917101,2023-06-10 19:48:00,Burglary
Ameerpet,17.42865265162527,78.44971055756918,2023-04-27 13:11:00,Burglary
Ameerpet,17.441647279509226,78.45324810623681,2023-10-19 00:12:00,Ganja Smuggling
Kukatpally,17.515771272123732,78.40262613525947,2023-04-06 23:12:00,Burglary
Ameerpet,17.44515810621656,78.4518889350158,2023-11-28 21:06:00,Ganja Smuggling
Kukatpally,17.496853210675543,78.39421950850506,2023-10-13 13:39:00,Assault
Chintal,17.481016713586527,78.44239414259313,2023-02-04 21:57:00,Auto Theft
Banjara Hills,17.410123443961627,78.4457309223356,2023-09-08 10:14:00,Burglary
Banjara Hills,17.406540558371532,78.43509238054821,2023-03-22 21:46:00,Burglary
Chintal,17.48519278458727,78.45658616898906,2023-10-19 13:19:00,Ganja Smuggling
Banjara Hills,17.420824903172058,78.43682381312577,2023-12-24 05:26:00,Kidnapping
Miyapur,17.48624056660301,78.3570464737821,2023-02-06 14:04:00,Theft
Ameerpet,17.446234756560806,78.43760916579659,2023-12-09 12:59:00,Auto Theft
Kukatpally,17.486456236882454,78.39897486231824,2023-09-11 14:08:00,Kidnapping
Ameerpet,17.445919148677703,78.45552564617867,2023-07-29 01:18:00,Assault
Ameerpet,17.43175632467054,78.44855428147918,2023-12-23 10:19:00,Auto Theft
Chintal,17.495076285725975,78.45247934660624,2023-09-18 02:06:00,Ganja Smuggling
Banjara Hills,17.416632987430518,78.4437025902322,2023-01-29 14:03:00,Robbery
Ameerpet,17.422868987487504,78.4506362002149,2023-10-20 22:49:00,Ganja Smuggling
Kukatpally,17.505110427387827,78.41278607828178,2023-03-27 23:13:00,Burglary
Chintal,17.490653964405094,78.4325951186909,2023-10-11 23:16:00,Ganja Smuggling
Banjara Hills,17.391892576352713,78.4234492644476,2023-09-24 02:35:00,Robbery
Chintal,17.489220472206068,78.4603258655085,2023-10-16 15:11:00,Theft
Banjara Hills,17.404659162933946,78.43396526945436,2023-07-02 16:48:00,Theft
Kukatpally,17.49315076421086,78.40071723730324,2023-08-01 19:02:00,Assault
Chintal,17.48199048520953,78.44352826031354,2023-05-20 23:59:00,Auto Theft
Kukatpally,17.503066022741915,78.3991321136727,2023-11-25 21:16:00,Theft
Banjara Hills,17.414726424823268,78.43116057517474,2023-05-11 23:23:00,Auto Theft
Banjara Hills,17.405471438877562,78.42576714638638,2023-03-08 09:17:00,Auto Theft
Ameerpet,17.44414662568209,78.44620178348964,2023-09-25 14:47:00,Theft
Banjara Hills,17.430407741903384,78.42604961554652,2023-09-27 06:21:00,Kidnapping
Chintal,17.497581338961677,78.46281634279332,2023-06-10 13:01:00,Ganja Smuggling
Chintal,17.50762281004744,78.45425499728083,2023-09-01 17:58:00,Ganja Smuggling
Banjara Hills,17.412105709597927,78.43977650098552,2023-09-12 18:27:00,Theft
Chintal,17.4807699807955,78.4518403562721,2023-02-20 18:26:00,Theft
Banjara Hills,17.4150624197167,78.42680066926138,2023-01-21 03:14:00,Burglary
Kukatpally,17.491459469179432,78.3866125831339,2023-11-02 18:53:00,Burglary
Chintal,17.49201700200976,78.44606601583658,2023-07-01 11:12:00,Ganja Smuggling
Banjara Hills,17.43017826899502,78.42899603260403,2023-05-13 10:17:00,Assault
Ameerpet,17.443866426511995,78.44333984739457,2023-03-11 15:05:00,Auto Theft
Ameerpet,17.413265904255766,78.43113275212212,2023-05-23 14:22:00,Auto Theft
Miyapur,17.51099292428404,78.35566829351711,2023-01-19 01:24:00,Assault
Ameerpet,17.444711618220843,78.45076324652969,2023-03-30 23:38:00,Ganja Smuggling
Chintal,17.486834934546977,78.4436469816113,2023-07-04 23:10:00,Auto Theft
Miyapur,17.529676870539852,78.34467072524325,2023-08-09 00:23:00,Ganja Smuggling
Chintal,17.48291726084602,78.42181762828653,2023-02-05 04:30:00,Theft
Kukatpally,17.49526416336235,78.39036081608897,2023-05-26 01:12:00,Theft
Chintal,17.486617690004415,78.4606844103225,2023-05-25 09:41:00,Theft
Banjara Hills,17.40885338437493,78.42375109614323,2023-11-03 10:09:00,Auto Theft
Kukatpally,17.48919442654906,78.41654175758191,2023-09-21 03:36:00,Burglary
Ameerpet,17.43237411329006,78.46002648528496,2023-12-31 23:28:00,Theft
Miyapur,17.49032700930242,78.36378575480863,2023-12-12 03:39:00,Assault
Ameerpet,17.434176540740616,78.46585530078711,2023-02-11 09:13:00,Burglary
Chintal,17.46554282193392,78.44256020206556,2023-08-09 21:40:00,Theft
Banjara Hills,17.41484454503642,78.42813705481915,2023-01-06 07:41:00,Kidnapping
Miyapur,17.48788727129607,78.3393181215276,2023-05-15 02:21:00,Ganja Smuggling
Kukatpally,17.49941184525944,78.40082943031388,2023-12-13 03:28:00,Kidnapping
Ameerpet,17.444038645046422,78.4346920257739,2023-12-15 09:46:00,Auto Theft
Chintal,17.486540047338107,78.43593206460129,2023-04-13 21:52:00,Theft
Ameerpet,17.45329819244833,78.46491628457913,2023-07-15 21:38:00,Auto Theft
Miyapur,17.493727166773624,78.35912076196503,2023-04-30 00:54:00,Kidnapping
Chintal,17.48711311871311,78.47289462648084,2023-05-16 23:27:00,Ganja Smuggling
Ameerpet,17.438867053227572,78.44766037339936,2023-02-21 19:45:00,Kidnapping
Chintal,17.475454922887238,78.450401539986,2023-11-05 14:11:00,Ganja Smuggling
Kukatpally,17.506011554231854,78.39623126547293,2023-05-26 14:53:00,Assault
Kukatpally,17.50241639373639,78.39554308366344,2023-06-26 16:57:00,Assault
Miyapur,17.496676832700434,78.36517841104387,2023-06-26 04:15:00,Robbery
Kukatpally,17.481599414340923,78.39007480938724,2023-01-04 01:53:00,Burglary
Ameerpet,17.45166661308298,78.45670936927776,2023-07-22 22:28:00,Assault
Ameerpet,17.426320706178647,78.45245017318113,2023-07-20 06:12:00,Burglary
Banjara Hills,17.401569532097454,78.42508828555133,2023-05-23 20:52:00,Auto Theft
Banjara Hills,17.42652142826254,78.43566419630345,2023-12-20 00:50:00,Theft
Miyapur,17.48266206469111,78.36905879048224,2023-06-02 15:18:00,Theft
Chintal,17.466400921637305,78.44547055024636,2023-06-29 17:30:00,Theft
Chintal,17.475031694798567,78.4309025466752,2023-06-07 08:15:00,Auto Theft
Miyapur,17.48378719456176,78.35426087364401,2023-06-20 18:31:00,Auto Theft
Kukatpally,17.48613321378647,78.39200542680017,2023-06-26 12:40:00,Theft
Kukatpally,17.479534641533554,78.38253451407442,2023-09-21 22:21:00,Ganja Smuggling
Chintal,17.48507330925096,78.44886296695773,2023-06-17 20:07:00,Theft
Miyapur,17.495387597890602,78.35042408399771,2023-04-25 03:39:00,Ganja Smuggling
Banjara Hills,17.42016087880695,78.46057271455847,2023-06-26 16:35:00,Auto Theft
Banjara Hills,17.40539157568407,78.41643205997609,2023-06-26 07:20:00,Theft
Chintal,17.493895629308547,78.46526176888557,2023-07-18 11:31:00,Theft
Ameerpet,17.42307545542106,78.46089280677865,2023-11-26 22:18:00,Auto Theft
Ameerpet,17.441725181443417,78.42587710643922,2023-11-30 19:26:00,Ganja Smuggling
Kukatpally,17.48838154518955,78.40461376595738,2023-01-18 16:03:00,Theft
Chintal,17.480936314673542,78.45683948956534,2023-04-22 13:00:00,Theft
Miyapur,17.498656627874862,78.36115683111925,2023-11-28 23:41:00,Auto Theft
Banjara Hills,17.425009655987388,78.43789823062615,2023-02-23 22:34:00,Auto Theft
Chintal,17.502888472904694,78.45741262283038,2023-02-12 16:04:00,Auto Theft
Ameerpet,17.436862255425794,78.44684200569286,2023-09-28 19:16:00,Ganja Smuggling
Ameerpet,17.425927326896257,78.45118524705343,2023-09-13 18:18:00,Kidnapping
Miyapur,17.490874824707177,78.363600926895,2023-08-12 03:43:00,Theft
Ameerpet,17.42492208617655,78.46006182349473,2023-04-20 05:16:00,Assault
Banjara Hills,17.418973330412722,78.43639540410219,2023-08-07 02:32:00,Theft
Chintal,17.500987876228404,78.42766061570397,2023-07-06 14:26:00,Ganja Smuggling
Chintal,17.500654384618574,78.44758843968205,2023-09-21 16:02:00,Theft
Ameerpet,17.44464110688006,78.45267104045725,2023-03-09 06:04:00,Kidnapping
Ameerpet,17.4400199951016,78.45377519072252,2023-07-07 00:50:00,Assault
Ameerpet,17.447322874835972,78.46171552050862,2023-05-14 14:47:00,Kidnapping
Kukatpally,17.483625799225994,78.38502032907813,2023-04-30 07:47:00,Kidnapping
Kukatpally,17.50194105932346,78.39344628657439,2023-12-04 15:28:00,Theft
Banjara Hills,17.404927054097506,78.44217280555749,2023-01-22 03:12:00,Ganja Smuggling
Kukatpally,17.502613434393695,78.39029429292243,2023-09-05 09:25:00,Auto Theft
Kukatpally,17.48952915956339,78.39752883383503,2023-10-22 13:20:00,Burglary
Kukatpally,17.50526113105848,78.41848110878813,2023-11-25 15:01:00,Auto Theft
Banjara Hills,17.426485468411,78.42768918473357,2023-08-11 07:14:00,Theft
Banjara Hills,17.426918890637747,78.43010995539778,2023-09-02 02:45:00,Auto Theft
Miyapur,17.484782024642907,78.33653075654259,2023-08-09 16:58:00,Robbery
Miyapur,17.51248277667749,78.34474395442444,2023-12-22 11:48:00,Kidnapping
Miyapur,17.483969966806512,78.36498217916547,2023-06-01 14:19:00,Theft
Kukatpally,17.47761796104454,78.39488007827377,2023-12-01 19:59:00,Auto Theft
Chintal,17.489846048410627,78.45230218390839,2023-07-17 23:35:00,Auto Theft
Miyapur,17.51848047850253,78.34595021644773,2023-07-20 08:40:00,Robbery
Banjara Hills,17.413905422924284,78.43684864709465,2023-04-30 18:29:00,Ganja Smuggling
Kukatpally,17.48919808819326,78.4001332796585,2023-11-30 16:20:00,Auto Theft
Miyapur,17.5017246411739,78.3532811782586,2023-07-14 16:52:00,Assault
Ameerpet,17.42483804090036,78.44586301186474,2023-01-12 01:30:00,Auto Theft
Miyapur,17.50091671324096,78.34423823362111,2023-05-01 00:27:00,Theft
Chintal,17.452090388536536,78.46276576453502,2023-04-12 05:31:00,Theft
Kukatpally,17.504004193033136,78.39751691843031,2023-05-04 14:36:00,Kidnapping
Kukatpally,17.47915898236521,78.40184816736692,2023-04-15 18:38:00,Kidnapping
Banjara Hills,17.41977931385823,78.4548411372336,2023-10-07 01:23:00,Robbery
Chintal,17.49680129915945,78.44843381909787,2023-08-24 23:58:00,Theft
Chintal,17.481745031956844,78.4451107002705,2023-10-19 18:03:00,Ganja Smuggling
Banjara Hills,17.430125568276267,78.44140986735509,2023-03-03 22:09:00,Kidnapping
Kukatpally,17.47495874924669,78.39699630777856,2023-01-24 17:33:00,Ganja Smuggling
